"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","FRGT","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT10","WT11","WT13","WT14","WT16","WT17","WT18","WT21","WV03"
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-11-28","   90","  100",,,," 0718","0.33",,"0.0","0.0",,"67","50",,"  330",,,"  315","19.9",,,"34.4","    1",,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-11-29","   90","  100",,,," 0642","0.25",,"0.0","0.0",,"51","45",,"  350",,,"  360","17.0",,,"23.0",,,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-11-30","   40","   50",,,," 1248","0.00",,"0.0","0.0",,"55","39",,"  310",,,"  135","15.0",,,"20.8",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-01","    0","    0",,,," 0006","0.00",,"0.0","0.0",,"57","33",,"  350",,,"  360","14.1",,,"18.3",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-02","   50","   70",,,," 1536","0.00",,"0.0","0.0",,"67","31",,"  120",,,"  135","12.1",,,"13.9","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-03","   60","   90",,,," 1742","0.06",,"0.0","0.0",,"73","57",,"  120",,,"  135","10.1",,,"13.9","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-04","   80","  100",,,," 0706","0.21",,"0.0","0.0",,"69","53",,"  170",,,"  180","14.1",,,"23.0","    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-05","  100","  100",,,," 1418","1.18",,"0.0","0.0",,"75","56",,"  280",,,"  270","17.9",,,"28.9","    1","    1","    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-06","   90","   90",,,," 1718","0.43",,"0.0","0.0",,"74","44",,"  350",,,"  360","19.9",,,"26.4","    1","    1",,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-07","  100","  100",,,," 0048","0.00",,"0.0","0.0",,"57","43",,"   10",,,"  360","15.0",,,"23.0","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-08","   90","   90",,,," 1154","0.00",,"0.0","0.0",,"78","57",,"  150",,,"  135","17.0",,,"26.4","    1","    1",,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-09","   90","   80",,,," 1242","0.00",,"0.0","0.0",,"81","69",,"  170",,,"  180","16.1",,,"19.5","    1","    1",,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-10","   90","   90",,,," 1824","1.53",,"0.0","0.0",,"81","50",,"  360",,,"  315","15.0",,,"20.8","    1","    1",,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-11","  100","  100",,,," 1712","0.00",,"0.0","0.0",,"59","50",,"   10",,,"   90","13.0",,,"17.2","    1","    1",,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-12","   70","   70",,,," 1018","0.20",,"0.0","0.0",,"79","59",,"  170",,,"  180","17.0",,,"25.3","    1","    1",,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-13","  100","  100",,,," 0718","0.36",,"0.0","0.0",,"68","51",,"  330",,,"  360","15.0",,,"18.3","    1","    1",,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-14","  100","  100",,,," 0754","0.03",,"0.0","0.0",,"63","52",,"   10",,,"  360","8.9",,,"12.8","    1","    1",,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-15","   80","  100",,,," 1648","0.37",,"0.0","0.0",,"67","38",,"  350",,,"  360","25.1",,,"35.6","    1","    1","    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-16","   50","   80",,,,,"0.00",,"0.0","0.0",,"46","33",,"   10",,,,"21.0",,,,,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-17","   50","   70",,,," 0936","0.00",,"0.0","0.0",,"44","31",,"   40",,,"   45","17.9",,,"23.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-18","   50","   60",,,," 1654","0.00",,"0.0","0.0",,"62","32",,"  100",,,"   90","15.0",,,"17.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-19","   60","   70",,,," 1400","0.02",,"0.0","0.0",,"74","48",,"  180",,,"  180","17.0",,,"23.0",,,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-20","   90","   90",,,," 1918","1.64",,"0.0","0.0",,"71","59",,"   30",,,"  180","19.9",,,"36.7","    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-21","  100","  100",,,," 2200","1.12",,"0.0","0.0",,"60","51",,"  320",,,"  315","19.9",,,"34.4","    1",,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-22","   70","   60",,,," 0418","0.00",,"0.0","0.0",,"53","41",,"  340",,,"  360","17.9",,,"28.9","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-23","   50","   40",,,," 2224","0.00",,"0.0","0.0",,"59","43",,"  150",,,"  135","8.9",,,"11.4","    1","    1",,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-24","   30","   20",,,," 0924","0.00",,"0.0","0.0",,"63","45",,"  330",,,"  315","16.1",,,"23.0","    1","    1",,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-25","   10","    0",,,," 0306","0.00",,"0.0","0.0",,"55","31",,"  350",,,"   45","10.1",,,"15.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-26","   40","   60",,,," 1318","0.00",,"0.0","0.0",,"61","35",,"  340",,,"  315","21.0",,,"24.2","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-27","    0","    0",,,," 0300","0.00",,"0.0","0.0",,"56","31",,"   10",,,"  360","10.1",,,"15.0",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-28","   50","   70",,,," 1130","0.00",,"0.0","0.0",,"63","26",,"  170",,,"  180","10.1",,,"13.9","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-29","  100","  100",,,," 1318","0.00",,"0.0","0.0",,"74","55",,"  140",,,"  180","23.0",,,"32.2",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-30","  100","  100",,,," 1418","1.34",,"0.0","0.0",,"74","53",,"  140",,,"  180","23.0",,,"30.0","    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1972-12-31","  100","  100",,,," 1648","0.16",,"0.0","0.0",,"55","51",,"  360",,,"  360","15.0",,,"23.0",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-01","  100","  100",,,," 1848","0.32",,"0.0","0.0",,"52","45",,"   30",,,"   45","17.0",,,"28.9","    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-02","  100","  100",,,," 0012","0.12",,"0.0","0.0",,"53","45",,"   90",,,"   45","17.0",,,"24.2","    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-03","   90","  100",,,," 0848","0.12",,"0.0","0.0",,"71","50",,"  250",,,"  180","21.0",,,"26.4","    1","    1",,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-04","   80","   80",,,," 1006","0.00",,"0.0","0.0",,"62","49",,"   20",,,"  360","14.1",,,"19.5",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-05","   90","  100",,,," 1406","0.00",,"0.0","0.0",,"71","51",,"  160",,,"  180","13.0",,,"17.2","    1","    1",,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-06","  100","  100",,,," 0530","0.09",,"0.0","0.0",,"67","49",,"  310",,,"  315","16.1",,,"26.4","    1","    1",,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-07","  100","  100",,,," 2106","0.16",,"0.0","0.0",,"53","43",,"  360",,,"  315","19.9",,,"20.8","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-08","  100","  100",,,," 1212","0.00",,"0.0","0.0",,"43","37",,"  350",,,"  315","19.9",,,"25.3",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-09","  100","  100",,,," 0012","0.02",,"0.0","0.0",,"37","35",,"   10",,,"  360","15.0",,,"21.9",,,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-10","  100","  100",,,," 2336","0.11",,"0.0","0.0",,"37","34",,"   30",,,"  360","15.0",,,"18.3","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-11","  100","  100",,,," 2136","0.24",,"0.1","0.0",,"39","32",,"  350",,,"  360","19.9",,,"26.4","    1",,,"    1",,,,"    1",,,,,"    1",,"    1",,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-12","   50","   50",,,," 0048","0.01",,"0.0","0.0",,"43","26",,"  340",,,"  360","17.0",,,"24.2","    1",,,"    1",,,,"    1",,,,,,,"    1",,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-13","    0","    0",,,," 1354","0.00",,"0.0","0.0",,"47","21",,"  180",,,"  315","8.9",,,"12.8",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-14","   30","   60",,,," 1412","0.00",,"0.0","0.0",,"64","27",,"  280",,,"  225","13.0",,,"18.3","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-15","   10","   20",,,," 0412","0.00",,"0.0","0.0",,"70","41",,"  310",,,"  270","8.9",,,"13.9","    1","    1",,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-16","   20","   20",,,," 1642","0.00",,"0.0","0.0",,"70","33",,"  130",,,"  180","8.9",,,"13.9","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-17","   50","   60",,,," 1200","0.00",,"0.0","0.0",,"74","50",,"  160",,,"  180","15.0",,,"21.9","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-18","   60","   80",,,," 1542","0.13",,"0.0","0.0",,"75","48",,"  190",,,"  180","12.1",,,"13.9","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-19","   20","    0",,,," 0042","0.00",,"0.0","0.0",,"68","48",,"  250",,,"  270","10.1",,,"13.9",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-20","   90","  100",,,," 2118","0.00",,"0.0","0.0",,"73","46",,"  120",,,"  135","14.1",,,"23.0","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-21","   50","   60",,,," 0336","0.68",,"0.0","0.0",,"70","50",,"  150",,,"  135","21.9",,,"41.4",,,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-22","   20","   10",,,," 1224","0.00",,"0.0","0.0",,"74","43",,"  270",,,"  270","14.1",,,"21.9",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-23","   70","   90",,,," 0854","0.00",,"0.0","0.0",,"61","46",,"   20",,,"  360","14.1",,,"17.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-24","   70","   60",,,," 0854","0.00",,"0.0","0.0",,"62","45",,"   70",,,"   90","15.0",,,"18.3",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-25","  100","  100",,,," 2224","0.52",,"0.0","0.0",,"63","45",,"  120",,,"  135","23.0",,,"35.6",,,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-26","   30","   20",,,," 1248","0.08",,"0.0","0.0",,"63","43",,"  280",,,"  270","17.9",,,"28.9","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-27","   50","   50",,,," 2224","0.08",,"0.0","0.0",,"65","33",,"  140",,,"  135","17.0",,,"34.4","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-28","   90","  100",,,," 2030","0.00",,"0.0","0.0",,"56","42",,"  300",,,"  315","21.0",,,"34.4","    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-29","   40","   30",,,," 0118","0.00",,"0.0","0.0",,"49","32",,"  310",,,"  315","19.9",,,"30.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-30","   70","  100",,,," 1148","0.00",,"0.0","0.0",,"56","25",,"  170",,,"  180","12.1",,,"15.0","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-01-31","  100","  100",,,," 1918","0.00",,"0.0","0.0",,"71","46",,"  120",,,"   90","19.9",,,"43.6",,,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-01","   90","  100",,,," 1236","0.99",,"0.0","0.0",,"77","60",,"  240",,,"  225","19.9",,,"27.5","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-02","   20","   20",,,," 1224","0.00",,"0.0","0.0",,"66","44",,"  280",,,"  270","15.0",,,"24.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-03","    0","    0",,,," 0918","0.00",,"0.0","0.0",,"66","38",,"  280",,,"  270","19.9",,,"23.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-04","   10","    0",,,," 1336","0.00",,"0.0","0.0",,"70","35",,"  170",,,"  180","14.1",,,"17.2",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-05","   10","   10",,,," 1030","0.00",,"0.0","0.0",,"75","43",,"  220",,,"  225","15.0",,,"17.2","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-06","   60","   70",,,," 1518","0.00",,"0.0","0.0",,"78","58",,"  200",,,"  225","10.1",,,"15.0",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-07","   80","   80",,,," 1642","0.00",,"0.0","0.0",,"75","55",,"  160",,,"  180","15.0",,,"21.9","    1","    1",,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-08","  100","  100",,,," 2130","0.76",,"0.0","0.0",,"71","39",,"  350",,,"  360","21.9",,,"36.7","    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-09","  100","  100",,,," 2154","1.27",,"0.6","0.0",,"39","30",,"  350",,,"  360","29.1",,,"39.1","    1",,"    1","    1",,,,,,,,,"    1",,"    1",,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-10","   20","   20",,,," 0024","0.00",,"0.0","1.0",,"46","27",,"  350",,,"  360","21.0",,,"30.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-11","   20","   20",,,," 1518","0.00",,"0.0","0.0",,"51","27",,"  120",,,"  360","10.1",,,"13.9",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-12","   90","  100",,,," 2112","0.00",,"0.0","0.0",,"59","32",,"  120",,,"  135","17.9",,,"27.5",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-13","   90","   90",,,," 2142","1.14",,"0.0","0.0",,"75","58",,"  290",,,"  270","23.0",,,"39.1","    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-14","   70","   80",,,," 1942","0.16",,"0.0","0.0",,"64","49",,"  340",,,"  315","16.1",,,"20.8","    1","    1",,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-15","    0","    0",,,," 2148","0.00",,"0.0","0.0",,"57","41",,"  350",,,"  360","17.0",,,"23.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-16","   50","   60",,,," 1912","0.00",,"0.0","0.0",,"53","36",,"   10",,,"  360","16.1",,,"23.0",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-17","   90","  100",,,," 0348","0.00",,"0.0","0.0",,"41","35",,"   50",,,"  360","17.9",,,"23.0",,,,"    1",,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-18","   80","   80",,,," 0130","0.01",,"0.0","0.0",,"57","39",,"   60",,,"   45","15.0",,,"19.5",,,,"    1",,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-19","   90","  100",,,," 0930","0.00",,"0.0","0.0",,"62","45",,"   50",,,"   45","10.1",,,"15.0","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-20","   80","   70",,,," 1412","0.00",,"0.0","0.0",,"69","43",,"   10",,,"  360","15.0",,,"19.5","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-21","   80","  100",,,," 0124","0.00",,"0.0","0.0",,"57","45",,"   20",,,"  360","14.1",,,"17.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-22","   90","   90",,,," 0918","0.06",,"0.0","0.0",,"59","44",,"   70",,,"   90","16.1",,,"21.9",,,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-23","   70","   80",,,," 1042","0.00",,"0.0","0.0",,"60","39",,"   70",,,"   45","12.1",,,"15.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-24","   90","  100",,,," 1818","1.00",,"0.0","0.0",,"58","41",,"   40",,,"  360","17.0",,,"20.8","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-25","   60","   60",,,," 1212","0.01",,"0.0","0.0",,"68","45",,"  360",,,"  360","13.0",,,"17.2","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-26","   30","   10",,,," 1218","0.00",,"0.0","0.0",,"73","41",,"   10",,,"  315","12.1",,,"17.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-27","   20","    0",,,," 0954","0.00",,"0.0","0.0",,"67","51",,"   10",,,"  360","16.1",,,"21.9",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-02-28","   10","    0",,,," 0754","0.00",,"0.0","0.0",,"65","45",,"   40",,,"   45","15.0",,,"19.5","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-01","   70","  100",,,," 1118","0.00",,"0.0","0.0",,"74","41",,"  170",,,"   90","16.1",,,"24.2","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-02","   80","   70",,,," 1648","0.78",,"0.0","0.0",,"80","61",,"  250",,,"  225","17.0",,,"25.3","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-03","   90","   80",,,," 2030","0.00",,"0.0","0.0",,"73","61",,"  120",,,"  135","12.1",,,"16.1","    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-04","   70","   50",,,," 0654","1.24",,"0.0","0.0",,"76","61",,"   90",,,"   90","17.9",,,"26.4","    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-05","  100","  100",,,," 2336","1.89",,"0.0","0.0",,"66","60",,"  150",,,"  135","31.1",,,"52.8","    1","    1","    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-06","  100","  100",,,," 0006","0.00",,"0.0","0.0",,"74","61",,"  150",,,"  135","29.1",,,"40.3","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-07","   70","   70",,,," 0200","0.52",,"0.0","0.0",,"78","62",,"  200",,,"  180","14.1",,,"17.2","    1","    1",,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-08","  100","  100",,,," 0824","0.45",,"0.0","0.0",,"67","58",,"  150",,,"  135","34.9",,,"43.6","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-09","   70","   60",,,," 1500","0.07",,"0.0","0.0",,"80","54",,"  140",,,"  135","16.1",,,"24.2","    1","    1",,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-10","  100","  100",,,," 1154","0.00",,"0.0","0.0",,"79","69",,"  160",,,"  180","28.0",,,"39.1","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-11","   80","   90",,,," 0012","0.12",,"0.0","0.0",,"78","59",,"  170",,,"  180","23.9",,,"34.4",,,"    1",,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-12","   90","   90",,,," 1148","0.00",,"0.0","0.0",,"77","56",,"   80",,,"   90","16.1",,,"19.5","    1","    1",,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-13","   90","   90",,,," 1142","0.00",,"0.0","0.0",,"81","71",,"  160",,,"  180","23.0",,,"34.4","    1",,,,,,,,,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-14","   90","   90",,,," 0648","0.00",,"0.0","0.0",,"83","74",,"  180",,,"  180","23.0",,,"34.4",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-15","  100","   90",,,," 1300","0.00",,"0.0","0.0",,"84","75",,"  190",,,"  180","23.9",,,"33.3",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-16","   80","  100",,,," 0924","0.52",,"0.0","0.0",,"78","53",,"  200",,,"  180","29.1",,,"40.3","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-17","    0","    0",,,," 1236","0.00",,"0.0","0.0",,"65","44",,"  320",,,"  315","21.0",,,"28.9",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-18","   10","   20",,,," 1742","0.00",,"0.0","0.0",,"72","40",,"  150",,,"  180","14.1",,,"17.2","    1",,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-19","   70","   90",,,," 1730","0.00",,"0.0","0.0",,"75","47",,"  150",,,"  135","16.1",,,"21.9",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-20","   70","   90",,,," 0512","0.33",,"0.0","0.0",,"75","58",,"  260",,,"  180","16.1",,,"25.3","    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-21","   40","   50",,,," 1254","0.00",,"0.0","0.0",,"63","50",,"   10",,,"  360","16.1",,,"23.0",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-22","   50","   80",,,," 1530","0.00",,"0.0","0.0",,"69","49",,"   90",,,"   90","15.0",,,"23.0",,,,,,,,"    1",,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-23","   60","   80",,,," 1336","0.10",,"0.0","0.0",,"74","45",,"  120",,,"  135","23.9",,,"32.2",,,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-24","   90","  100",,,," 1648","5.10",,"0.0","0.0",,"74","63",,"  140",,,"  180","36.0",,,"55.3","    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-25","    0","    0",,,," 1130","0.00",,"0.0","0.0",,"73","57",,"  270",,,"  270","21.0",,,"33.3",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-26","   60","   80",,,," 0700","0.00",,"0.0","0.0",,"62","51",,"  280",,,"  270","19.9",,,"32.2",,,,,,,,,,,,,,,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-27","   80","   90",,,," 1136","0.00",,"0.0","0.0",,"65","42",,"  170",,,"   45","10.1",,,"16.1","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-28","  100","  100",,,," 2312","0.92",,"0.0","0.0",,"73","59",,"  100",,,"   90","21.9",,,"31.1","    1",,"    1",,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-29","  100","  100",,,," 0012","0.00",,"0.0","0.0",,"72","62",,"  120",,,"  135","19.9",,,"24.2","    1",,,,,,,"    1",,,,,"    1",,,,
"USW00012916","NEW ORLEANS AIRPORT, LA US","1973-03-30","  100","  100",,,," 2136","0.09",,"0.0","0.0",,"75","66",,"  170",,,"  180","23.9",,,"31.1","    1","    1",,,,,,"    1",,,,,"    1",,,,
